condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss
trajectory,5,48,0.6997807621955872,0.75,0.005219268798828125,4.5,0.1962742954492569,-2.126432180404663,2.5864932537078857
trajectory,5,49,0.6652302742004395,0.75,0.042269716824179036,4.25,0.1955084502696991,-1.7962559461593628,2.5872716903686523
trajectory,5,50,0.39352625608444214,0.5,0.046473778198839244,6.0,0.19677570462226868,-1.0485999584197998,2.609722375869751
trajectory,5,51,0.6757365465164185,0.75,0.03176345843580636,4.25,0.19669975340366364,-4.128962516784668,2.610532760620117
trajectory,5,52,0.483950138092041,0.75,0.21604987227997233,5.0,0.1976562738418579,-1.0676417350769043,2.708253860473633
trajectory,5,53,0.35595250129699707,0.5,0.07654750163504176,6.75,0.19767768681049347,-0.8587405681610107,2.798658847808838
trajectory,5,54,0.34695422649383545,0.5,0.09054579617738172,6.25,0.19684991240501404,-2.1841392517089844,2.9183568954467773
trajectory,5,55,0.6933910846710205,0.75,0.0016089439392089843,5.5,0.19556888937950134,-1.466550350189209,2.996774196624756
trajectory,5,56,0.6804031133651733,0.75,0.01959688072805362,5.0,0.19358892738819122,-0.3391781151294708,3.0716750621795654
trajectory,5,57,0.6548535823822021,0.75,0.04014643911790422,5.5,0.19063563644886017,0.13695687055587769,3.06768536567688
trajectory,5,58,-0.029308229684829712,0.25,0.19180822156793592,8.75,0.18853166699409485,-1.2214725017547607,2.9757297039031982
trajectory,5,59,0.6239863038063049,0.75,0.08351369997188468,4.25,0.18800301849842072,-2.7787766456604004,2.890230417251587
trajectory,5,60,0.6754871606826782,0.75,0.029512842599852585,4.5,0.18901324272155762,-1.0562899112701416,2.8585855960845947
endpoint,6,1,0.9750000238418579,1.0,0.0,2.5,0.2086755633354187,-0.026608750224113464,0.0
endpoint,6,2,0.29453974962234497,0.5,0.14296025675853788,6.25,0.2084069848060608,-7.530561923980713,0.0
endpoint,6,3,0.6736482977867126,0.75,0.03135170281120044,4.5,0.20957359671592712,-4.132709503173828,0.0
endpoint,6,4,-0.5254774689674377,0.0,0.42547749094441595,10.0,0.2108796387910843,0.07769346237182617,0.0
endpoint,6,5,-0.04318401962518692,0.25,0.21318401572351878,8.0,0.2111101597547531,-5.485246658325195,0.0
endpoint,6,6,0.5904756784439087,0.75,0.11952434080095609,4.0,0.21355324983596802,-6.055547714233398,0.0
endpoint,6,7,0.4383575916290283,0.75,0.2566424421692476,5.5,0.21350078284740448,-8.539839744567871,0.0
endpoint,6,8,0.41299664974212646,0.5,0.02450335326309,6.25,0.21401691436767578,-6.264756202697754,0.0
endpoint,6,9,0.5797668099403381,0.75,0.12773322277963378,4.25,0.21576659381389618,-5.834225654602051,0.0
endpoint,6,10,0.3299676775932312,0.5,0.10753233267719976,6.25,0.21522006392478943,-5.40964412689209,0.0
endpoint,6,11,0.9675000309944153,1.0,0.0,3.25,0.21371476352214813,-0.015153630636632442,0.0
endpoint,6,12,-0.03334152698516846,0.25,0.20334153227808888,8.0,0.21347267925739288,-5.636631011962891,0.0
endpoint,6,13,0.1411047875881195,0.5,0.2813952134204564,7.75,0.21347731351852417,-4.709760665893555,0.0
endpoint,6,14,0.9750000238418579,1.0,0.0,2.5,0.21612687408924103,0.0032534985803067684,0.0
endpoint,6,15,0.6925543546676636,0.75,0.012445685698098497,4.5,0.21709629893302917,-5.6487932205200195,0.0
endpoint,6,16,0.5986438393592834,0.75,0.08885617554929962,6.25,0.21551421284675598,-3.902447462081909,0.0
endpoint,6,17,0.6886377930641174,0.75,0.0038622249511293116,5.75,0.21382184326648712,-2.3401386737823486,0.0
endpoint,6,18,0.13166838884353638,0.5,0.30833164990052453,6.0,0.21433500945568085,-6.043644905090332,0.0
endpoint,6,19,0.6262109875679016,0.75,0.06878902367676035,5.5,0.21501339972019196,-4.207309722900391,0.0
endpoint,6,20,0.30931246280670166,0.5,0.13068755658453385,6.0,0.21604900062084198,-7.6290082931518555,0.0
endpoint,6,21,0.12130193412303925,0.5,0.3111980714455146,6.75,0.21682992577552795,-6.417176723480225,0.0
endpoint,6,22,0.2898138463497162,0.5,0.15018616492387854,6.0,0.21693724393844604,-5.968662261962891,0.0
endpoint,6,23,0.2585345506668091,0.5,0.16146545056733808,8.0,0.21655987203121185,-3.975271224975586,0.0
endpoint,6,24,0.9650000333786011,1.0,0.0,3.5,0.21478967368602753,-0.12261445820331573,0.0
endpoint,6,25,0.31675985455513,0.5,0.10824015778916751,7.5,0.21277008950710297,-3.0386664867401123,0.0
endpoint,6,26,-0.3885993957519531,0.0,0.28859937148848525,10.0,0.21078264713287354,0.08053499460220337,0.0
endpoint,6,27,0.4830169081687927,0.75,0.2094831038532694,5.75,0.21075311303138733,-5.121284008026123,0.0
endpoint,6,28,0.9725000262260437,1.0,0.0,2.75,0.2119489163160324,-0.0005650538951158524,0.0
endpoint,6,29,-0.0152149498462677,0.25,0.17271494418919187,9.25,0.21321211755275726,-2.326301097869873,0.0
endpoint,6,30,0.34282374382019043,0.5,0.09217629546439976,6.5,0.21336613595485687,-3.0574660301208496,0.0
endpoint,6,31,0.6394317150115967,0.75,0.04556833239777758,6.5,0.21197471022605896,-3.7537448406219482,0.0
endpoint,6,32,0.9550000429153442,1.0,0.0,4.5,0.21164149045944214,-0.152483731508255,0.0
endpoint,6,33,0.2885729670524597,0.5,0.12642701308431473,8.5,0.21224893629550934,-2.031985282897949,0.0
endpoint,6,34,0.6550425291061401,0.75,0.0324574228754968,6.25,0.21267281472682953,-1.5412869453430176,0.0
endpoint,6,35,0.9449999928474426,1.0,0.0,5.5,0.21217119693756104,-0.30305543541908264,0.0
endpoint,6,36,0.32886266708374023,0.5,0.10863735981011022,6.25,0.21165892481803894,-4.5643534660339355,0.0
endpoint,6,37,0.4105414152145386,0.5,0.019458560745296616,7.0,0.21162210404872894,-2.757154941558838,0.0
endpoint,6,38,0.9424999952316284,1.0,0.0,5.75,0.21217215061187744,-0.000783182680606842,0.0
endpoint,6,39,0.6691803932189941,0.75,0.03831963430920715,4.25,0.2127724140882492,-2.93190860748291,0.0
endpoint,6,40,0.6430929899215698,0.75,0.04940697876149774,5.75,0.21245981752872467,-3.0944442749023438,0.0
endpoint,6,41,0.35550162196159363,0.5,0.04449836882850531,10.0,0.21137267351150513,0.46245336532592773,0.0
endpoint,6,42,0.373551607131958,0.5,0.04894841363307649,7.75,0.21047423779964447,-2.1114234924316406,0.0
endpoint,6,43,0.17215044796466827,0.5,0.257849543251969,7.0,0.21139787137508392,-4.699606895446777,0.0
endpoint,6,44,0.3136225938796997,0.5,0.12387743470273699,6.25,0.21341778337955475,-4.785083770751953,0.0
endpoint,6,45,0.6747754812240601,0.75,0.0352245569229126,4.0,0.21523615717887878,-3.3269169330596924,0.0
endpoint,6,46,0.9524999856948853,1.0,0.0,4.75,0.21563667058944702,-0.19205829501152039,0.0
endpoint,6,47,0.5233584046363831,0.75,0.18664160252649348,4.0,0.21425601840019226,-5.930872440338135,0.0
endpoint,6,48,0.9475000500679016,1.0,0.0,5.25,0.21412481367588043,-0.21939125657081604,0.0
endpoint,6,49,0.6595293283462524,0.75,0.032970655564630524,5.75,0.213021382689476,-2.0901098251342773,0.0
endpoint,6,50,0.3303985893726349,0.5,0.08460141294754536,8.5,0.2114851027727127,-1.099708080291748,0.0
endpoint,6,51,0.4031074047088623,0.5,0.03689259817289364,6.0,0.21116259694099426,-5.017306327819824,0.0
endpoint,6,52,0.572964608669281,0.75,0.11453537747338377,6.25,0.21164268255233765,-0.6373507976531982,0.0
endpoint,6,53,0.9750000238418579,1.0,0.0,2.5,0.21259474754333496,-0.013441106304526329,0.0
endpoint,6,54,0.24467971920967102,0.5,0.18282031080791009,7.25,0.21328586339950562,-4.123789310455322,0.0
endpoint,6,55,0.21279774606227875,0.5,0.2072022591022943,8.0,0.2128019779920578,-2.969271421432495,0.0
endpoint,6,56,0.6849008798599243,0.75,0.017599146982797353,4.75,0.21161647140979767,-3.5994913578033447,0.0
endpoint,6,57,0.09919010102748871,0.25,0.0708099088179365,8.0,0.21060168743133545,-4.056352615356445,0.0
endpoint,6,58,0.6507201194763184,0.75,0.05677986296705273,4.25,0.21021497249603271,-3.803476572036743,0.0
endpoint,6,59,0.296414852142334,0.5,0.12108513427466855,8.25,0.21013383567333221,-4.048404216766357,0.0
endpoint,6,60,0.6800833940505981,0.75,0.01741664409637451,5.25,0.21067893505096436,-3.695239782333374,0.0
trajectory,6,1,0.9650000333786011,1.0,0.0,3.5,0.17809146642684937,-0.1520778387784958,1.3695603609085083
trajectory,6,2,0.35124900937080383,0.5,0.08125099750259968,6.75,0.17801879346370697,-2.356311321258545,1.3786031007766724
trajectory,6,3,0.9325000047683716,1.0,0.0,6.75,0.193556010723114,-0.09667980670928955,1.6413764953613281
trajectory,6,4,0.08760949969291687,0.25,0.06489051019489249,9.75,0.21379734575748444,0.17821085453033447,2.054504632949829
trajectory,6,5,0.37506866455078125,0.5,0.05243135259294846,7.25,0.21136696636676788,-1.4046308994293213,2.272373676300049
trajectory,6,6,0.6875270009040833,0.75,0.022473015258852813,4.0,0.21007739007472992,-2.323164224624634,2.515253782272339
trajectory,6,7,0.35904332995414734,0.5,0.07595667953719418,6.5,0.204075887799263,-1.7943922281265259,2.8370306491851807
trajectory,6,8,0.3772846460342407,0.5,0.06271536613967116,6.0,0.1941903978586197,-2.332475423812866,3.131789445877075
trajectory,6,9,0.6646972894668579,0.75,0.045302765299751024,4.0,0.19356310367584229,-2.5629241466522217,3.4986178874969482
trajectory,6,10,0.32914042472839355,0.5,0.09585959890884774,7.5,0.20333971083164215,-0.5809967517852783,3.783891201019287
trajectory,6,11,0.6984401941299438,0.75,0.011559820175170899,4.0,0.21645371615886688,-1.3197376728057861,3.737072467803955
trajectory,6,12,0.3240572214126587,0.5,0.09844277665360361,7.75,0.22166264057159424,-1.9509096145629883,3.7598726749420166
trajectory,6,13,0.053436532616615295,0.25,0.11656346949973957,8.0,0.22548729181289673,-1.6318304538726807,3.849072217941284
trajectory,6,14,0.95250004529953,1.0,0.0,4.75,0.22586993873119354,0.026428712531924248,3.9510700702667236
trajectory,6,15,0.9600000381469727,1.0,0.0,4.0,0.22177119553089142,-0.05000750720500946,4.039990425109863
trajectory,6,16,0.04816664755344391,0.25,0.12183334976112968,8.0,0.21603038907051086,-1.6461312770843506,4.094520568847656
trajectory,6,17,0.6929097771644592,0.75,0.0020902395248413087,5.5,0.21334335207939148,-0.7974265813827515,4.164296627044678
trajectory,6,18,0.39692607522010803,0.5,0.04057393319227587,6.25,0.2159375250339508,-3.0377309322357178,4.292598247528076
trajectory,6,19,0.3222064971923828,0.5,0.11779350743574253,6.0,0.21719342470169067,-1.343288540840149,4.496816635131836
trajectory,6,20,0.3292289078235626,0.5,0.11077110450552938,6.0,0.21147538721561432,-1.6322667598724365,4.58223819732666
trajectory,6,21,0.2558600604534149,0.5,0.18663994756372856,5.75,0.20848964154720306,-1.956732153892517,4.6440019607543945
trajectory,6,22,0.3345564603805542,0.5,0.10794356633628852,5.75,0.20739436149597168,-1.6422486305236816,4.515545845031738
trajectory,6,23,-0.211685448884964,0.0,0.11168544932581921,10.0,0.2149284929037094,0.03301617503166199,4.348365306854248
trajectory,6,24,0.651123583316803,0.75,0.05887641626692482,4.0,0.22580963373184204,-0.7639721632003784,4.227327823638916
trajectory,6,25,0.37622183561325073,0.5,0.06627817017704563,5.75,0.22937661409378052,-1.715738296508789,4.159554481506348
trajectory,6,26,-0.34772318601608276,0.0,0.2477231842295987,10.0,0.22458429634571075,-0.030736979097127914,4.144876956939697
trajectory,6,27,0.32545822858810425,0.5,0.10454175946911246,7.0,0.21727192401885986,0.5558364987373352,4.13411283493042
trajectory,6,28,0.9800000190734863,1.0,0.0,2.0,0.2124580442905426,0.0,4.094860076904297
trajectory,6,29,-0.3489757180213928,0.0,0.2489757165761482,10.0,0.20767779648303986,0.08516742289066315,4.044909954071045
trajectory,6,30,0.25930511951446533,0.5,0.1856948649554824,5.5,0.20395447313785553,-1.3140404224395752,3.98764705657959
trajectory,6,31,0.3224365711212158,0.5,0.11256343056209053,6.5,0.20210380852222443,-1.8923606872558594,3.9291422367095947
trajectory,6,32,0.9550000429153442,1.0,0.0,4.5,0.1992620825767517,-0.10541220754384995,3.8184585571289062
trajectory,6,33,0.37874773144721985,0.5,0.06375227488051466,5.75,0.19668930768966675,-2.0584421157836914,3.7089385986328125
trajectory,6,34,0.6634718179702759,0.75,0.034028244018554685,5.25,0.1943661868572235,-0.9059552550315857,3.5755581855773926
trajectory,6,35,0.346800297498703,0.5,0.08819972670540148,6.5,0.19318945705890656,-1.9092438220977783,3.4319634437561035
trajectory,6,36,0.2857341170310974,0.5,0.15676587186499188,5.75,0.19373102486133575,-4.041220188140869,3.389333486557007
trajectory,6,37,0.6922448873519897,0.75,0.010255122184753418,4.75,0.19765624403953552,-0.7941845059394836,3.4383888244628906
trajectory,6,38,0.37343621253967285,0.5,0.04406380513135124,8.25,0.20092329382896423,-0.647004246711731,3.478196144104004
trajectory,6,39,0.355815052986145,0.5,0.06418498899866115,8.0,0.2026509791612625,-0.4944881200790405,3.482285261154175
trajectory,6,40,0.33302533626556396,0.5,0.10447466412080425,6.25,0.20325954258441925,-1.6172620058059692,3.4667274951934814
trajectory,6,41,-0.016759946942329407,0.25,0.18425995086147984,8.25,0.20378409326076508,-0.7359508872032166,3.4274418354034424
trajectory,6,42,0.06719842553138733,0.25,0.10530156948987174,7.75,0.20661036670207977,-1.3834614753723145,3.4063572883605957
trajectory,6,43,0.0773334950208664,0.25,0.0951665084479062,7.75,0.2081192582845688,-1.2911816835403442,3.433584451675415
trajectory,6,44,0.3576495349407196,0.5,0.0873504738506929,5.5,0.20830611884593964,-2.856656789779663,3.4553322792053223
trajectory,6,45,0.9700000286102295,1.0,0.0,3.0,0.2045813351869583,-0.1290850043296814,3.4671812057495117
trajectory,6,46,0.3803957402706146,0.5,0.062104269346735776,5.75,0.20166927576065063,-3.3660130500793457,3.4805314540863037
trajectory,6,47,0.9725000262260437,1.0,0.0,2.75,0.20216740667819977,-0.08717972040176392,3.547746419906616
trajectory,6,48,0.3242240250110626,0.5,0.10577597940128795,7.0,0.20288416743278503,-1.5448709726333618,3.600581645965576
trajectory,6,49,0.11718191206455231,0.25,0.05531808486336015,7.75,0.20342305302619934,-2.6907706260681152,3.6599292755126953
trajectory,6,50,-0.24699798226356506,0.0,0.1469979793100501,10.0,0.20280927419662476,-0.06849631667137146,3.6859538555145264
trajectory,6,51,0.38019776344299316,0.5,0.06480224392931204,5.5,0.2009536623954773,-3.1150341033935547,3.6730148792266846
trajectory,6,52,0.6580774784088135,0.75,0.03942257887525373,5.25,0.19759729504585266,-1.0507347583770752,3.6472060680389404
trajectory,6,53,0.9725000262260437,1.0,0.0,2.75,0.19388747215270996,-0.11962585151195526,3.6051628589630127
trajectory,6,54,0.2973487377166748,0.5,0.1376512849162812,6.5,0.19207875430583954,-2.614884376525879,3.566526174545288
trajectory,6,55,0.2508644461631775,0.5,0.161635553597997,8.75,0.1925845444202423,-1.1947860717773438,3.5358736515045166
trajectory,6,56,0.5834382772445679,0.75,0.13156174489527683,3.5,0.19620919227600098,-2.0480971336364746,3.4921178817749023
trajectory,6,57,-0.0546942800283432,0.25,0.2271942711162716,7.75,0.20273184776306152,-1.8561068773269653,3.494737148284912
trajectory,6,58,0.6516070365905762,0.75,0.04839298063409114,5.0,0.2089509814977646,-2.5183982849121094,3.4787468910217285
trajectory,6,59,0.28153011202812195,0.5,0.1409698818769986,7.75,0.21392132341861725,-0.9471151828765869,3.409858465194702
trajectory,6,60,0.6802312135696411,0.75,0.00976877212524414,6.0,0.21518062055110931,-0.4930230975151062,3.28082013130188
endpoint,7,1,0.6894677877426147,0.75,0.020532212892003743,4.0,0.19108915328979492,-4.650012493133545,0.0
endpoint,7,2,0.32715585827827454,0.75,0.3628441550151251,6.0,0.1918117254972458,-6.143627166748047,0.0
endpoint,7,3,0.9675000309944153,1.0,0.0,3.25,0.19472259283065796,-0.05023578926920891,0.0
endpoint,7,4,0.6409308910369873,0.75,0.061569119204601785,4.75,0.1967114359140396,-4.864230632781982,0.0
endpoint,7,5,-0.19627892971038818,0.25,0.36627893331257466,8.0,0.19687655568122864,-6.350701332092285,0.0
endpoint,7,6,0.642284095287323,0.75,0.06771590975690733,4.0,0.19756054878234863,-5.5215630531311035,0.0
endpoint,7,7,0.3053141236305237,0.5,0.12218587612372742,7.25,0.19643545150756836,-4.932558059692383,0.0
endpoint,7,8,0.5951714515686035,0.75,0.11482854734213578,4.0,0.19913935661315918,-6.976986885070801,0.0
endpoint,7,9,0.0059447139501571655,0.25,0.15655528916592065,8.75,0.20386631786823273,-3.604112148284912,0.0
endpoint,7,10,0.6885234117507935,0.75,0.021476593518881648,4.0,0.2065272480249405,-5.085113525390625,0.0
endpoint,7,11,0.48619771003723145,0.75,0.20880228090164865,5.5,0.20752540230751038,-6.453709602355957,0.0
endpoint,7,12,-0.29294541478157043,0.25,0.46294540181263194,8.0,0.21135739982128143,-6.797569751739502,0.0
endpoint,7,13,0.940000057220459,1.0,0.0,6.0,0.2150191068649292,-0.19125184416770935,0.0
endpoint,7,14,0.12267355620861053,0.25,0.04732644950440891,8.0,0.21316896378993988,-4.472838401794434,0.0
endpoint,7,15,0.64317786693573,0.75,0.06182217325816838,4.5,0.20739439129829407,-5.182914733886719,0.0
endpoint,7,16,0.6714562177658081,0.75,0.016043765669187703,6.25,0.20294812321662903,-2.6398699283599854,0.0
endpoint,7,17,-0.19821184873580933,0.25,0.35821183827788655,9.0,0.2001287192106247,-3.287320852279663,0.0
endpoint,7,18,0.6677588224411011,0.75,0.024741244316101075,5.75,0.200894296169281,-3.183140277862549,0.0
endpoint,7,19,0.3083513677120209,0.5,0.12914863098367427,6.25,0.20505690574645996,-7.557646751403809,0.0
endpoint,7,20,0.12350060790777206,0.25,0.041499392908666034,8.5,0.20746327936649323,-4.005690574645996,0.0
endpoint,7,21,0.5380662083625793,0.75,0.13943379771944753,7.25,0.20544883608818054,-4.03941535949707,0.0
endpoint,7,22,0.9625000357627869,1.0,0.0,3.75,0.20094521343708038,-0.18079009652137756,0.0
endpoint,7,23,0.3369724750518799,0.5,0.10052753961810568,6.25,0.19837187230587006,-6.98695707321167,0.0
endpoint,7,24,0.2785983979701996,0.5,0.1564016018639089,6.5,0.19879642128944397,-7.1020708084106445,0.0
endpoint,7,25,0.2110716998577118,0.5,0.21892832309502192,7.0,0.2020694762468338,-7.030435562133789,0.0
endpoint,7,26,0.9449999928474426,1.0,0.0,5.5,0.20478326082229614,-0.32512015104293823,0.0
endpoint,7,27,0.9725000262260437,1.0,0.0,2.75,0.2057267725467682,-0.0012470167130231857,0.0
endpoint,7,28,0.24828927218914032,0.5,0.18171073172778368,7.0,0.20449644327163696,-6.37977933883667,0.0
endpoint,7,29,0.3377726674079895,0.5,0.09472732837905207,6.75,0.20373982191085815,-3.3171603679656982,0.0
endpoint,7,30,0.6648350954055786,0.75,0.022664887481241014,6.25,0.20127969980239868,-2.208178997039795,0.0
endpoint,7,31,0.4152667224407196,0.5,0.024733290276811728,6.0,0.20136629045009613,-5.946265697479248,0.0
endpoint,7,32,0.6587378978729248,0.75,0.03626212241693688,5.5,0.2026318907737732,-3.8407349586486816,0.0
endpoint,7,33,0.676751434803009,0.75,0.015748573570070534,5.75,0.20355145633220673,-2.189912796020508,0.0
endpoint,7,34,0.3833432197570801,0.5,0.054156792012671234,6.25,0.2015983909368515,-6.11046028137207,0.0
endpoint,7,35,0.6781529188156128,0.75,0.014347147941589356,5.75,0.19906586408615112,-3.618286609649658,0.0
endpoint,7,36,0.9624999761581421,1.0,0.0,3.75,0.19722387194633484,-0.1093888208270073,0.0
endpoint,7,37,0.611838161945343,0.75,0.08316185569289197,5.5,0.19729839265346527,-3.2362210750579834,0.0
endpoint,7,38,0.9675000309944153,1.0,0.0,3.25,0.19859403371810913,-0.028999004513025284,0.0
endpoint,7,39,0.9574999809265137,1.0,0.0,4.25,0.20003657042980194,-0.09570442140102386,0.0
endpoint,7,40,0.5767509937286377,0.75,0.13324900492365954,4.0,0.2005259096622467,-6.825412273406982,0.0
endpoint,7,41,0.08505025506019592,0.25,0.07744975267885151,8.75,0.1997155100107193,-2.672140598297119,0.0
endpoint,7,42,0.31284910440444946,0.5,0.1146509028775024,7.25,0.19838286936283112,-3.5710439682006836,0.0
endpoint,7,43,0.6804910898208618,0.75,0.017008952750032502,5.25,0.19675615429878235,-2.3227620124816895,0.0
endpoint,7,44,0.642198920249939,0.75,0.04530111575375029,6.25,0.1961895376443863,-4.106836318969727,0.0
endpoint,7,45,0.30953094363212585,0.5,0.11546904617463662,7.5,0.19657866656780243,-3.109910726547241,0.0
endpoint,7,46,0.5692036151885986,0.75,0.13579638274113448,4.5,0.1971479058265686,-6.509009838104248,0.0
endpoint,7,47,0.9600000381469727,1.0,0.0,4.0,0.1971721351146698,-0.01757904328405857,0.0
endpoint,7,48,0.9500000476837158,1.0,0.0,5.0,0.19665199518203735,-0.07160118222236633,0.0
endpoint,7,49,0.9600000381469727,1.0,0.0,4.0,0.19576536118984222,-0.043679334223270416,0.0
endpoint,7,50,0.9725000262260437,1.0,0.0,2.75,0.19486775994300842,-0.027717866003513336,0.0
endpoint,7,51,0.3385844826698303,0.5,0.08891554639481007,7.25,0.19418123364448547,-3.935202121734619,0.0
endpoint,7,52,0.655849814414978,0.75,0.03415020702463761,6.0,0.19418486952781677,-3.4428141117095947,0.0
endpoint,7,53,0.3827518820762634,0.5,0.04474810024190151,7.25,0.19412016868591309,-4.042027473449707,0.0
endpoint,7,54,0.5952101945877075,0.75,0.09478984000954258,6.0,0.19444440305233002,-3.3010106086730957,0.0
endpoint,7,55,0.34951961040496826,0.5,0.08298038996356394,6.75,0.19586065411567688,-4.373100757598877,0.0
endpoint,7,56,0.691277027130127,0.75,0.011223021675558645,4.75,0.197440505027771,-3.0346903800964355,0.0
endpoint,7,57,0.33658432960510254,0.5,0.10341570356338348,6.0,0.19860023260116577,-6.249805927276611,0.0
endpoint,7,58,0.9675000309944153,1.0,0.0,3.25,0.19987577199935913,-0.06500466167926788,0.0
endpoint,7,59,0.22726494073867798,0.5,0.20023507555227665,7.25,0.19980110228061676,-5.037871360778809,0.0
endpoint,7,60,0.62361079454422,0.75,0.06638921047610333,6.0,0.19817189872264862,-2.414933681488037,0.0
trajectory,7,1,0.9750000238418579,1.0,0.0,2.5,0.17038486897945404,-0.014693038538098335,1.360404133796692
trajectory,7,2,0.3973364233970642,0.5,0.040163596609403544,6.25,0.16997870802879333,-4.209857940673828,1.361297369003296
trajectory,7,3,0.9775000214576721,1.0,0.0,2.25,0.17877131700515747,-0.03471555933356285,1.581263542175293
trajectory,7,4,0.3285549581050873,0.5,0.11144505208207056,6.0,0.1892811357975006,-5.159794330596924,2.048286199569702
trajectory,7,5,-0.021767616271972656,0.25,0.1917676202767486,8.0,0.21197713911533356,-2.1035404205322266,3.043320417404175
trajectory,7,6,0.6861568689346313,0.75,0.01634314469920145,4.75,0.2265482097864151,-2.1995413303375244,3.9938106536865234
trajectory,7,7,-0.013712093234062195,0.25,0.1837120952404836,8.0,0.23995564877986908,-0.9746461510658264,4.600661277770996
trajectory,7,8,0.6770212650299072,0.75,0.03297877563684637,4.0,0.23616409301757812,-2.165415048599243,5.077121734619141
trajectory,7,9,0.009975224733352661,0.25,0.15502478826956884,8.5,0.2307443469762802,-0.8855162858963013,5.528095722198486
trajectory,7,10,0.9524999856948853,1.0,0.0,4.75,0.22137969732284546,-0.004427062347531319,5.713303089141846
trajectory,7,11,0.3320547938346863,0.5,0.09544519807542673,7.25,0.2117600291967392,-0.12049603462219238,5.641719818115234
trajectory,7,12,0.6590350866317749,0.75,0.015964935054747886,7.5,0.20322394371032715,0.7990309000015259,5.164294242858887
trajectory,7,13,0.6148031949996948,0.75,0.07019674268876597,6.5,0.2019050270318985,-0.385085791349411,4.565030097961426
trajectory,7,14,0.3097023069858551,0.5,0.11529770476082002,7.5,0.21187976002693176,-0.9831020832061768,4.193235874176025
trajectory,7,15,0.597012996673584,0.75,0.09548705438930749,5.75,0.22357361018657684,-1.6263387203216553,4.15091609954834
trajectory,7,16,0.6766660809516907,0.75,0.02833391949054237,4.5,0.24158789217472076,0.5211499929428101,4.1887922286987305
trajectory,7,17,-0.08558887243270874,0.25,0.24308887804404894,9.25,0.25006648898124695,-1.4134948253631592,4.194006443023682
trajectory,7,18,0.6454120874404907,0.75,0.03458789510154482,7.0,0.24992749094963074,-0.2668522894382477,4.216253280639648
trajectory,7,19,0.6223563551902771,0.75,0.07014368590067793,5.75,0.24052104353904724,-1.3707129955291748,4.338742733001709
trajectory,7,20,-0.008662775158882141,0.25,0.15866275309974734,10.0,0.22051511704921722,-1.1999391317367554,4.414473056793213
trajectory,7,21,0.6188097596168518,0.75,0.05119024351819196,8.0,0.20724235475063324,-0.6809080839157104,4.547268390655518
trajectory,7,22,0.9725000262260437,1.0,0.0,2.75,0.20185407996177673,-0.049981944262981415,4.663493633270264
trajectory,7,23,0.2412072867155075,0.5,0.19129271479950738,6.75,0.20192424952983856,-1.442723035812378,4.698115825653076
trajectory,7,24,0.5655040144920349,0.75,0.12949601499904187,5.5,0.2046084851026535,-1.7622613906860352,4.66409969329834
trajectory,7,25,0.5743062496185303,0.75,0.1131937430322508,6.25,0.21195915341377258,-0.11775775998830795,4.636349201202393
trajectory,7,26,0.9600000381469727,1.0,0.0,4.0,0.21751797199249268,-0.04228213056921959,4.438134670257568
trajectory,7,27,0.9725000262260437,1.0,0.0,2.75,0.22079269587993622,9.428813791600987e-05,4.293124198913574
trajectory,7,28,0.09796161204576492,0.25,0.0720383920201037,8.0,0.22089721262454987,-1.8324353694915771,4.225524425506592
trajectory,7,29,0.28714948892593384,0.5,0.127850493974822,8.5,0.22075821459293365,-0.9350630044937134,4.287939071655273
trajectory,7,30,-0.01666337251663208,0.25,0.1866633655260317,8.0,0.2203936129808426,-0.6073837280273438,4.47652006149292
trajectory,7,31,0.6178351044654846,0.75,0.08466492356148192,4.75,0.21840538084506989,-1.7616688013076782,4.618824005126953
trajectory,7,32,0.6264880299568176,0.75,0.06601200252872946,5.75,0.216943621635437,-0.10902214050292969,4.822035312652588
trajectory,7,33,0.12245503067970276,0.25,0.047544965722784216,8.0,0.2137453258037567,-0.7277882099151611,4.843143939971924
trajectory,7,34,0.17758506536483765,0.5,0.26241496052440455,6.0,0.20949876308441162,-3.1867079734802246,4.753445625305176
trajectory,7,35,0.6086366176605225,0.75,0.08136342115082945,6.0,0.2027287483215332,-0.6861562132835388,4.501424312591553
trajectory,7,36,0.6945527791976929,0.75,0.015447240284920394,4.0,0.19749586284160614,-1.7222117185592651,4.240721225738525
trajectory,7,37,0.10720789432525635,0.5,0.3302921302368114,6.25,0.19544516503810883,-3.1026196479797363,4.200181007385254
trajectory,7,38,0.9650000333786011,1.0,0.0,3.5,0.19276633858680725,-0.013970255851745605,3.89454984664917
trajectory,7,39,0.6661165952682495,0.75,0.03138341608152018,5.25,0.19297629594802856,-0.24180614948272705,3.6459975242614746
trajectory,7,40,0.6589210033416748,0.75,0.033579003448750255,5.75,0.19533102214336395,-2.0035831928253174,3.4200732707977295
trajectory,7,41,-0.06481501460075378,0.25,0.2173150103688048,9.75,0.19982068240642548,-0.8176109194755554,3.1581430435180664
trajectory,7,42,0.33862626552581787,0.5,0.0813737501786699,8.0,0.2049231082201004,-1.059455394744873,3.0189731121063232
trajectory,7,43,0.6084991693496704,0.75,0.0815008016148665,6.0,0.2073882818222046,-1.542475938796997,2.93560528755188
trajectory,7,44,0.6694995164871216,0.75,0.01800050762642147,6.25,0.21209684014320374,-0.6138592958450317,2.854198694229126
